Date,Open,High,Low,Close,Adj Close,Volume
2019-04-12,66.330299,71.182220,65.673996,66.101357,66.101357,127876574
2019-04-13,66.103165,66.904175,64.071259,65.323776,65.323776,110204684
2019-04-14,65.311310,67.298889,64.289925,66.581505,66.581505,122650716
2019-04-15,66.589058,67.058769,64.267647,64.352272,64.352272,106781470
2019-04-16,64.363197,70.127335,63.960957,68.903076,68.903076,99339082
2019-04-17,68.873756,69.972343,66.917450,67.477394,67.477394,99427821
2019-04-18,67.476753,69.949303,67.464767,69.162140,69.162140,92841765
2019-04-19,69.167557,69.535255,67.540741,68.566940,68.566940,96681421
2019-04-20,68.603828,70.244545,68.155769,69.524529,69.524529,100543874
2019-04-21,69.587791,70.090218,67.407997,68.718506,68.718506,101931768
2019-04-22,68.686432,69.354614,67.991661,68.592636,68.592636,106741099
2019-04-23,68.565010,71.011696,68.071793,69.330948,69.330948,215660125
2019-04-24,69.334450,70.843086,65.075981,67.679436,67.679436,125287158
2019-04-25,67.664513,67.879234,61.282112,61.301388,61.301388,155993710
2019-04-26,61.405888,63.762627,59.985405,62.089672,62.089672,118882977
2019-04-27,61.811203,63.523888,61.609760,62.550404,62.550404,116208417
2019-04-28,62.636745,63.034191,61.037529,61.229954,61.229954,82495646
2019-04-29,61.249252,61.793365,59.778355,60.541920,60.541920,47434963
2019-04-30,60.542370,62.194996,60.226635,62.095947,62.095947,39162918
2019-05-01,62.100010,64.977654,62.089760,64.959656,64.959656,38993596
2019-05-02,64.994217,65.824936,63.340900,64.406868,64.406868,40766958
2019-05-03,64.368805,68.404884,64.170731,67.024811,67.024811,42073269
2019-05-04,67.015800,68.352814,65.228127,67.791672,67.791672,37095215
2019-05-05,67.789284,68.454918,65.342239,66.080147,66.080147,39931450
2019-05-06,66.057526,67.329773,64.362587,66.548279,66.548279,45947644
2019-05-07,66.509819,69.783348,65.540497,65.544525,65.544525,49857410
2019-05-08,65.493263,67.421722,64.757500,67.329552,67.329552,37535065
2019-05-09,67.342529,68.112236,63.669830,64.686600,64.686600,39720826
2019-05-10,64.675056,68.396156,64.316124,68.072891,68.072891,41323062
2019-05-11,68.069183,79.699287,68.041550,77.587059,77.587059,67439108
2019-05-12,77.548401,79.713142,71.928917,74.207863,74.207863,58900217
2019-05-13,74.214813,81.657883,73.524788,79.157272,79.157272,55646569
2019-05-14,79.181168,84.433907,79.029030,83.074654,83.074654,69119265
2019-05-15,83.199928,94.412842,82.949448,94.083717,94.083717,70995398
2019-05-16,93.934860,96.761581,85.035179,87.010948,87.010948,78734549
2019-05-17,87.034523,87.373985,77.611969,82.008835,82.008835,72415159
2019-05-18,82.033607,82.908882,79.338615,79.591866,79.591866,46125352
2019-05-19,79.602333,90.976646,79.453217,90.621643,90.621643,67197703
2019-05-20,90.601730,90.628815,84.803520,87.608360,87.608360,76023557
2019-05-21,87.502594,92.424316,87.469437,89.003471,89.003471,87816699
2019-05-22,88.998756,91.208160,83.389893,83.505188,83.505188,419738195
2019-05-23,83.402954,85.197746,81.007195,84.623131,84.623131,216194224
2019-05-24,84.708580,87.265945,83.789459,85.577827,85.577827,78323420
2019-05-25,85.549881,87.648148,85.549881,86.993294,86.993294,74414764
2019-05-26,86.949112,92.211037,85.577133,91.995186,91.995186,78729256
2019-05-27,92.023392,98.859055,91.952843,97.966019,97.966019,234053890
2019-05-28,97.901421,98.527863,95.658775,96.060982,96.060982,156907569
2019-05-29,96.054405,96.071693,90.578339,93.989113,93.989113,109958291
2019-05-30,94.005638,98.393707,89.849976,91.964775,91.964775,115296005
2019-05-31,91.967300,93.520309,89.461685,93.216705,93.216705,98522712
2019-06-01,93.286453,93.722069,91.546585,92.969177,92.969177,101580438
2019-06-02,93.044395,96.242630,92.807236,94.944893,94.944893,104335298
2019-06-03,94.964233,95.795273,89.459351,89.709602,89.709602,113138588
2019-06-04,89.664238,89.667770,81.329010,83.343590,83.343590,82412018
2019-06-05,83.411987,86.604736,83.391068,84.985680,84.985680,123787029
2019-06-06,85.042648,87.148071,83.569778,86.935844,86.935844,147136612
2019-06-07,86.879044,89.695122,85.487297,88.267052,88.267052,132272877
2019-06-08,88.305496,88.731239,86.324577,87.544029,87.544029,127524205
2019-06-09,87.560944,87.973671,82.453857,83.784111,83.784111,135848271
2019-06-10,83.680046,87.388680,82.686371,86.918793,86.918793,138555223
2019-06-11,86.973465,87.844711,85.493881,86.715004,86.715004,143282900
2019-06-12,86.662491,90.408157,85.956451,90.134514,90.134514,171933824
2019-06-13,90.206352,91.677734,89.158585,89.260742,89.260742,207794231
2019-06-14,89.298271,90.762901,87.333527,90.506554,90.506554,230462155
2019-06-15,90.526665,95.030334,89.966743,94.692772,94.692772,229735778
2019-06-16,94.703003,97.641518,94.356422,95.863197,95.863197,217991870
2019-06-17,95.830208,99.692795,95.820610,98.349022,98.349022,221680907
2019-06-18,98.305428,99.094658,95.684685,96.243507,96.243507,215721561
2019-06-19,96.260368,102.193726,96.175003,100.407219,100.407219,144587433
2019-06-20,100.449440,108.609352,100.209190,104.979973,104.979973,175272177
2019-06-21,105.016724,109.994354,104.960281,109.234108,109.234108,138943736
2019-06-22,109.500732,118.708656,109.165443,114.705856,114.705856,144831867
2019-06-23,114.641815,120.073807,113.839684,115.132637,115.132637,135554013
2019-06-24,115.213257,119.433472,112.313942,117.416252,117.416252,131784907
2019-06-25,117.343246,117.818123,111.338379,112.316864,112.316864,170290077
2019-06-26,112.304192,112.414703,101.561897,103.918060,103.918060,288013490
2019-06-27,103.941978,105.086678,87.079597,94.414558,94.414558,168991927
2019-06-28,94.488724,102.264328,92.552605,101.642365,101.642365,156736723
2019-06-29,101.674782,101.774956,93.782867,99.962112,99.962112,140176877
2019-06-30,100.008926,100.488365,87.534828,87.744942,87.744942,127287723
2019-07-01,87.759079,93.583115,83.875740,88.423225,88.423225,132758316
2019-07-02,88.441093,88.833931,82.011810,86.264908,86.264908,132861596
2019-07-03,86.238914,92.061852,86.042488,90.001793,90.001793,127688764
2019-07-04,90.004166,93.079460,87.614189,87.823265,87.823265,134452313
2019-07-05,87.768456,91.992935,86.305267,89.129013,89.129013,120405500
2019-07-06,89.141266,98.973083,89.133720,93.939507,93.939507,190744873
2019-07-07,93.987343,107.183220,93.171776,107.183220,107.183220,182719893
2019-07-08,107.095711,107.318138,100.808769,101.586494,101.586494,155828867
2019-07-09,101.597206,104.544312,98.013802,99.418083,99.418083,124628294
2019-07-10,99.450256,101.600616,92.546623,94.937035,94.937035,142132531
2019-07-11,94.920975,94.920975,87.154434,89.114677,89.114677,123706017
2019-07-12,89.251541,98.422386,86.110916,98.250443,98.250443,114154781
2019-07-13,98.234962,98.276299,89.254860,93.363998,93.363998,119385278
2019-07-14,93.419746,94.416260,85.653008,85.917221,85.917221,120701885
2019-07-15,86.107956,90.319580,76.153488,89.496063,89.496063,158841420
2019-07-16,89.387611,89.387611,73.367554,74.016220,74.016220,114381208
2019-07-17,73.818871,80.088112,71.418320,76.458504,76.458504,125827611
2019-07-18,76.533676,85.248657,75.001663,84.121048,84.121048,131312917
2019-07-19,84.109123,84.309639,80.598717,82.296654,82.296654,108366438
2019-07-20,82.277481,87.539490,81.824051,85.322609,85.322609,105663388
2019-07-21,85.273224,87.435471,83.003082,83.957359,83.957359,105487494
2019-07-22,83.966881,85.377037,81.387299,83.181229,83.181229,103711508
2019-07-23,83.179626,83.691292,80.130310,80.862701,80.862701,117356354
2019-07-24,80.862022,81.818642,78.575401,80.488373,80.488373,90737837
2019-07-25,80.468689,83.592323,80.236702,80.682877,80.682877,88391920
2019-07-26,80.702927,81.045525,78.713646,80.293892,80.293892,80951329
2019-07-27,80.288460,83.102882,77.498825,78.865746,78.865746,85930847
2019-07-28,78.743294,82.932373,77.148605,79.490677,79.490677,70562693
2019-07-29,79.427719,80.742233,77.516289,77.958351,77.958351,82931894
2019-07-30,77.972923,80.210052,77.309273,78.376625,78.376625,67774573
2019-07-31,78.323013,82.451546,77.998184,80.681198,80.681198,100162528
2019-08-01,80.612938,82.548782,79.920975,81.966087,81.966087,90181330
2019-08-02,81.897118,85.480698,81.700043,83.912712,83.912712,99591717
2019-08-03,83.927620,88.696426,83.927620,88.193726,88.193726,88705504
2019-08-04,88.191559,89.156815,85.983543,88.180107,88.180107,91749361
2019-08-05,88.184311,94.686638,88.100960,93.654106,93.654106,116283578
2019-08-06,93.617500,96.887138,88.169281,89.743713,89.743713,106237721
2019-08-07,89.742958,97.605103,89.334869,97.485817,97.485817,120008835
2019-08-08,97.454163,97.596497,91.557968,95.154930,95.154930,99485911
2019-08-09,95.191475,95.280769,91.002968,93.362854,93.362854,111949649
2019-08-10,93.328438,94.601875,90.692177,90.884338,90.884338,87008407
2019-08-11,90.847412,92.339752,90.219856,92.253532,92.253532,82229709
2019-08-12,92.276253,92.276253,90.594803,91.181992,91.181992,80671664
2019-08-13,91.191963,91.436737,84.877617,85.524147,85.524147,90797999
2019-08-14,85.512955,85.512955,78.452591,78.484695,78.484695,78512962
2019-08-15,78.579544,82.777321,74.596100,82.526733,82.526733,82268894
2019-08-16,82.517708,83.517471,78.328087,82.498695,82.498695,69374819
2019-08-17,82.556580,83.696434,81.043579,81.988892,81.988892,69658777
2019-08-18,81.997993,88.069748,81.671745,88.024773,88.024773,80774013
2019-08-19,88.070236,90.658318,84.779030,90.153481,90.153481,80391798
2019-08-20,90.146843,90.980804,84.551422,85.741058,85.741058,75036774
2019-08-21,85.765991,86.344513,79.263260,80.565483,80.565483,70469159
2019-08-22,80.548920,83.349709,78.538895,82.253517,82.253517,96683433
2019-08-23,82.253517,83.653229,81.228905,82.168625,82.168625,98854438
2019-08-24,82.127014,82.176613,78.646927,80.736916,80.736916,89694958
2019-08-25,80.751503,82.200981,79.266937,80.373100,80.373100,97178649
2019-08-26,80.426033,83.487724,79.065529,79.704430,79.704430,95830525
2019-08-27,79.728378,79.728378,77.538986,78.208336,78.208336,70865117
2019-08-28,78.633286,79.533104,72.146767,72.365707,72.365707,86518785
2019-08-29,72.328209,72.328209,67.042755,67.160370,67.160370,61387907
2019-08-30,67.171066,68.089806,66.274910,67.850594,67.850594,61604445
2019-08-31,67.857162,68.129967,66.403664,67.535751,67.535751,50249217
2019-09-01,67.514519,74.319244,66.928329,71.776802,71.776802,50287115
2019-09-02,71.745277,73.640610,70.049034,73.177467,73.177467,67068912
2019-09-03,73.211899,75.448730,73.167000,74.928619,74.928619,72236098
2019-09-04,74.910774,74.910904,71.877701,73.927467,73.927467,53928209
2019-09-05,73.948158,76.321648,73.682785,75.963547,75.963547,66866817
2019-09-06,75.966972,79.532654,75.396751,75.603043,75.603043,64191501
2019-09-07,75.622650,78.742012,74.221146,78.394646,78.394646,63405427
2019-09-08,78.439743,79.549889,76.794266,77.375954,77.375954,58161502
2019-09-09,77.404640,77.512955,74.619751,75.146423,75.146423,57047926
2019-09-10,75.167519,75.982498,71.770241,72.229408,72.229408,74484009
2019-09-11,72.294258,74.414162,70.159447,74.361427,74.361427,71687582
2019-09-12,74.390007,75.485413,72.082916,75.129570,75.129570,83013459
2019-09-13,75.155922,76.910728,72.927917,76.910728,76.910728,85283906
2019-09-14,76.830521,76.980042,73.944275,76.037979,76.037979,76842770
2019-09-15,76.069260,76.301506,74.233223,75.691063,75.691063,57294721
2019-09-16,75.698898,76.456306,72.043991,75.345085,75.345085,100063837
2019-09-17,75.341682,75.465927,73.844894,74.283409,74.283409,91576289
2019-09-18,74.200554,82.010445,74.001442,81.765289,81.765289,133480584
2019-09-19,81.763168,81.763168,72.985214,76.026260,76.026260,102437633
2019-09-20,76.088928,77.721481,72.917702,74.006447,74.006447,96275560
2019-09-21,73.997742,74.013863,72.471596,72.826889,72.826889,81569538
2019-09-22,72.824638,74.109673,71.453667,73.188583,73.188583,72664743
2019-09-23,73.176804,73.188705,68.719917,68.719917,68.719917,82509888
2019-09-24,68.704483,70.319870,58.636951,59.216564,59.216564,95665011
2019-09-25,59.136169,61.303188,57.878460,59.864143,59.864143,101072792
2019-09-26,59.870686,60.204227,55.261642,57.574059,57.574059,135169850
2019-09-27,57.542301,58.487728,55.877728,58.041927,58.041927,143938186
2019-09-28,58.032330,58.274269,56.646893,57.979645,57.979645,99077632
2019-09-29,57.998520,58.071720,54.893936,56.164516,56.164516,63364565
2019-09-30,56.167706,57.202042,53.906956,56.816639,56.816639,74691742
2019-10-01,56.870743,58.186699,55.702950,55.842888,55.842888,72773126
2019-10-02,55.842651,56.713337,54.784397,56.060886,56.060886,75303903
2019-10-03,56.060028,56.954159,54.462452,56.271389,56.271389,85119061
2019-10-04,56.277622,57.993896,54.794788,57.668480,57.668480,83529371
2019-10-05,57.600716,57.858238,55.699718,56.500805,56.500805,79461839
2019-10-06,56.496403,56.829987,55.133415,55.495476,55.495476,73400789
2019-10-07,55.446465,57.218575,54.983639,56.552582,56.552582,83666857
2019-10-08,56.552498,57.049431,55.220039,55.869465,55.869465,71783062
2019-10-09,55.855129,57.609776,55.217529,57.446529,57.446529,75137370
2019-10-10,57.404438,57.604095,55.239956,55.951084,55.951084,94627887
2019-10-11,55.940941,56.342194,54.438786,54.483234,54.483234,64153787
2019-10-12,54.465397,55.268494,53.743790,53.811214,53.811214,77422018
2019-10-13,53.819668,54.263599,52.853210,53.525482,53.525482,64022635
2019-10-14,53.506561,53.782146,52.661728,53.021988,53.021988,61816588
2019-10-15,53.037033,53.634506,51.829350,52.188267,52.188267,76185800
2019-10-16,52.149391,55.308464,51.885777,55.088120,55.088120,131307167
2019-10-17,55.072506,60.703766,54.879414,56.053265,56.053265,131613139
2019-10-18,56.053265,58.345814,55.508736,56.506096,56.506096,85291482
2019-10-19,56.319817,56.319817,53.789661,54.698143,54.698143,81939157
2019-10-20,54.677082,57.113262,54.138271,56.423538,56.423538,70720780
2019-10-21,56.435390,59.380920,55.986744,57.838299,57.838299,94407140
2019-10-22,57.848209,58.658810,56.195591,56.658810,56.658810,94681590
2019-10-23,56.750866,57.557064,52.162277,53.009220,53.009220,88273502
2019-10-24,53.013977,54.594177,51.275505,53.552078,53.552078,98450878
2019-10-25,53.585789,60.030006,52.957462,58.971272,58.971272,152920962
2019-10-26,58.959732,64.403503,55.496548,56.730907,56.730907,179221506
2019-10-27,56.786205,61.048843,55.682789,59.752869,59.752869,166355879
2019-10-28,59.789650,61.579220,59.002071,59.548878,59.548878,222423449
2019-10-29,59.502316,63.074684,59.167957,59.864353,59.864353,220871996
2019-10-30,59.767700,59.884727,57.660324,58.620705,58.620705,233444378
2019-10-31,58.659992,60.498707,57.578159,59.295704,59.295704,203587730
2019-11-01,59.262115,61.391098,58.761295,60.871792,60.871792,195288212
2019-11-02,60.919613,63.380013,60.754250,62.306553,62.306553,191554079
2019-11-03,62.363655,65.190353,61.273594,63.467377,63.467377,252599152
2019-11-04,63.343876,63.753201,62.536293,63.133537,63.133537,205552604
2019-11-05,63.123970,63.749252,62.093121,62.984478,62.984478,293290493
2019-11-06,62.929569,64.688301,62.750782,64.208824,64.208824,259001299
2019-11-07,64.187256,66.276024,62.887688,63.505329,63.505329,245474444
2019-11-08,63.520855,63.736275,60.152882,60.890732,60.890732,194099890
2019-11-09,60.843990,62.482334,60.667355,62.182247,62.182247,150673894
2019-11-10,62.212288,64.551414,61.982513,63.902664,63.902664,176219413
2019-11-11,63.891048,64.218246,61.438305,61.929924,61.929924,206142758
2019-11-12,61.933327,65.741707,61.877323,62.257629,62.257629,188591183
2019-11-13,62.252892,65.706177,62.112125,65.330238,65.330238,208429249
2019-11-14,65.322334,65.875618,64.358902,65.538177,65.538177,203792696
2019-11-15,65.553246,65.782669,61.950722,61.958366,61.958366,149260331
2019-11-16,61.951187,63.024078,61.498459,62.007359,62.007359,167735054
2019-11-17,62.002331,63.181324,61.695446,62.144680,62.144680,201294251
2019-11-18,62.134197,62.603943,59.063465,59.375107,59.375107,243555436
2019-11-19,59.391628,60.378891,58.294315,58.964104,58.964104,194201658
2019-11-20,58.955311,59.594051,57.952976,58.251625,58.251625,179910717
2019-11-21,58.271629,58.512489,53.549946,54.144840,54.144840,150665022
2019-11-22,54.146263,54.952023,48.673290,51.266617,51.266617,158097540
2019-11-23,51.272949,52.719299,50.352364,52.110645,52.110645,172231823
2019-11-24,52.098644,52.329414,48.222191,48.222191,48.222191,150228084
2019-11-25,48.233799,52.173084,46.025486,50.200909,50.200909,154562441
2019-11-26,50.225693,52.278503,49.769676,51.720078,51.720078,159826619
2019-11-27,51.448586,57.040676,50.611671,55.963013,55.963013,155100423
2019-11-28,55.970829,57.139252,53.793007,54.031303,54.031303,151831339
2019-11-29,54.040230,56.097542,53.967785,55.954185,55.954185,144980637
2019-11-30,55.956017,56.501308,54.181725,54.765938,54.765938,119581850
2019-12-01,54.779942,54.796032,52.659851,53.586262,53.586262,32630308
2019-12-02,53.599102,54.409100,52.519447,54.031662,54.031662,113404540
2019-12-03,54.026299,55.287964,53.426609,53.426609,53.426609,154822219
2019-12-04,53.455589,55.355618,52.091000,53.051445,53.051445,137140587
2019-12-05,52.993843,54.618416,52.378075,54.006493,54.006493,148653329
2019-12-06,54.002129,55.615612,53.786373,54.245892,54.245892,118978382
2019-12-07,54.239910,55.121292,53.716721,54.723457,54.723457,149451115
2019-12-08,54.767342,55.430141,53.778713,54.243370,54.243370,121427914
2019-12-09,54.245140,54.514439,53.213825,54.310909,54.310909,131692115
2019-12-10,54.379059,54.834641,52.571522,53.007858,53.007858,164652345
2019-12-11,53.002529,53.933094,52.833027,53.068130,53.068130,131916995
2019-12-12,53.036469,54.090076,52.495430,53.306873,53.306873,114782983
2019-12-13,53.292694,53.454350,52.370953,52.619671,52.619671,102891717
2019-12-14,52.647083,52.755184,51.334335,51.593822,51.593822,98556823
2019-12-15,51.626812,52.108551,50.115345,50.924957,50.924957,104854858
2019-12-16,50.922737,51.245052,48.851051,49.448708,49.448708,101870932
2019-12-17,49.452797,49.678352,44.646839,44.944107,44.944107,101487732
2019-12-18,45.063248,48.728214,44.393673,47.932434,47.932434,115846057
2019-12-19,47.970238,49.248119,46.173832,47.865131,47.865131,125632136
2019-12-20,47.816429,47.907555,46.507637,47.058422,47.058422,102434253
2019-12-21,47.048374,47.172306,45.307522,45.531258,45.531258,106102856
2019-12-22,45.525909,48.095284,45.478981,47.455925,47.455925,119713579
2019-12-23,47.473400,48.774200,47.153458,47.343552,47.343552,112661124
2019-12-24,47.335194,48.392029,46.074566,46.208748,46.208748,104538333
2019-12-25,46.212521,47.096836,45.585247,46.500210,46.500210,86017236
2019-12-26,46.509441,46.629211,44.857929,45.307041,45.307041,89292486
2019-12-27,45.296989,46.065495,44.862453,45.344425,45.344425,92836745
2019-12-28,45.329227,45.947250,45.055653,45.548683,45.548683,90986576
2019-12-29,45.516136,47.777405,45.392017,46.829258,46.829258,90219027
2019-12-30,46.841393,47.055759,46.010117,46.498085,46.498085,66565171
2019-12-31,46.503551,46.519176,44.567886,44.567886,44.567886,61657735
2020-01-01,44.578461,45.960217,44.502789,45.753540,45.753540,75903148
2020-01-02,45.764927,46.214603,44.397278,45.749470,45.749470,81645163
2020-01-03,45.642765,51.980942,45.642765,51.092041,51.092041,145826653
2020-01-04,51.054630,51.545418,50.017021,50.536694,50.536694,61952233
2020-01-05,50.536011,54.777561,50.536011,54.096893,54.096893,51316114
2020-01-06,54.092194,58.993687,53.996861,58.970917,58.970917,72292282
2020-01-07,58.962048,59.860298,55.866047,58.818295,58.818295,71803693
2020-01-08,58.765026,59.812523,56.105423,59.464172,59.464172,69698035
2020-01-09,59.487873,59.789852,57.139057,59.197315,59.197315,64810309
2020-01-10,59.175301,59.457352,57.245102,58.574028,58.574028,65556437
2020-01-11,58.523319,63.984764,58.069111,58.450272,58.450272,94891786
2020-01-12,58.453819,59.867191,57.604164,59.324764,59.324764,52045488
2020-01-13,59.296955,59.331799,56.794975,58.005684,58.005684,58833703
2020-01-14,58.010063,63.037777,57.834850,62.821903,62.821903,113675911
2020-01-15,62.768475,68.825089,62.082115,68.338852,68.338852,166405670
2020-01-16,68.329819,68.798058,62.652691,65.680695,65.680695,118716552
2020-01-17,65.688446,71.928421,64.105736,69.176346,69.176346,118624801
2020-01-18,69.090706,70.825157,66.401276,67.189468,67.189468,83759886
2020-01-19,67.226776,69.280052,63.087315,65.126289,65.126289,71810752
2020-01-20,65.164032,66.445518,62.458000,64.989769,64.989769,62026473
2020-01-21,64.980835,66.768158,64.339943,65.962959,65.962959,57432225
2020-01-22,65.947037,66.336594,64.431686,65.034142,65.034142,59334378
2020-01-23,65.053436,65.207077,61.301872,62.533157,62.533157,60781827
2020-01-24,62.606293,62.938892,58.163483,61.764793,61.764793,65482395
2020-01-25,61.763626,62.457104,60.000862,61.521790,61.521790,41758020
2020-01-26,61.510136,64.427269,60.964546,63.870396,63.870396,51959186
2020-01-27,63.883743,66.207497,63.698360,65.584099,65.584099,65532166
2020-01-28,65.567451,67.728004,65.296539,67.721085,67.721085,60865269
2020-01-29,67.780884,70.614624,67.504265,70.040878,70.040878,75659540
2020-01-30,69.975693,74.977409,68.647552,74.977409,74.977409,96778424
2020-01-31,74.956978,75.985237,69.544380,72.087090,72.087090,113417706
2020-02-01,72.075768,73.889458,71.460777,73.337059,73.337059,76400844
2020-02-02,73.323570,77.843819,71.424896,75.039391,75.039391,120996894
2020-02-03,74.982712,78.116806,74.575500,76.824638,76.824638,112774900
2020-02-04,76.847359,77.226181,73.836639,75.272232,75.272232,80747174
2020-02-05,75.244705,78.849426,74.755692,77.994476,77.994476,86614280
2020-02-06,78.011269,79.774734,76.653351,78.086693,78.086693,89213793
2020-02-07,78.102921,80.611099,78.089775,79.565422,79.565422,110193000
2020-02-08,79.584663,81.499565,77.131836,80.673920,80.673920,106189645
2020-02-09,80.632484,87.652130,80.481102,87.619263,87.619263,124583964
2020-02-10,87.709877,87.815880,83.955643,84.824341,84.824341,138845141
2020-02-11,84.838333,89.837555,82.832687,89.821365,89.821365,145122271
2020-02-12,89.828552,95.259583,89.818062,95.240860,95.240860,188475505
2020-02-13,95.224152,96.047096,90.300674,92.461090,92.461090,156870155
2020-02-14,92.269402,94.891441,91.138084,94.819801,94.819801,134937261
2020-02-15,94.784752,96.777382,87.342964,88.874138,88.874138,146497146
2020-02-16,88.974777,91.950371,80.912369,88.419647,88.419647,152273796
2020-02-17,88.153862,88.807549,79.820824,82.400955,82.400955,164389216
2020-02-18,82.424271,86.647270,81.493553,86.102165,86.102165,141145279
2020-02-19,86.099007,86.526001,78.172081,78.189384,78.189384,106656862
2020-02-20,78.120941,78.901680,75.309441,76.604721,76.604721,155607936
2020-02-21,76.515190,81.856010,75.920242,80.403488,80.403488,135902789
2020-02-22,80.457314,82.698853,78.425583,79.091110,79.091110,133451985
2020-02-23,79.144005,85.245445,79.070633,84.996689,84.996689,133676243
2020-02-24,85.056068,86.022820,77.511795,79.124397,79.124397,145906857
2020-02-25,79.117203,81.506317,75.824944,76.797249,76.797249,150564887
2020-02-26,76.827316,77.703339,69.423958,70.883430,70.883430,143680078
