Created on 04-26-2020,https://www.CryptoDataDownload.com,,,,,,
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume USD
3/4/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
3/3/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
3/2/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
3/1/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/28/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/27/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/26/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/25/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/24/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/23/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/22/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/21/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/20/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/19/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/18/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/17/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/16/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/15/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/14/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/13/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/12/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/11/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/10/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/9/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/8/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/7/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/6/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/5/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/4/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/3/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/2/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
2/1/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/31/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/30/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/29/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/28/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/27/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/26/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/25/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/24/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/23/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/22/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/21/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/20/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/19/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/18/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/17/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/16/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/15/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/14/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/13/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/12/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/11/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/10/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/9/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/8/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/7/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/6/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/5/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/4/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/3/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/2/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
1/1/2019,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/31/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/30/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/29/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/28/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/27/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/26/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/25/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/24/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/23/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/22/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/21/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/20/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/19/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/18/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/17/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/16/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/15/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/14/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/13/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/12/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/11/2018,XMRUSD,123.48,124.02,123.48,124.02,0,0
12/10/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/9/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/8/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/7/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/6/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/5/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/4/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/3/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/2/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
12/1/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/30/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/29/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/28/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/27/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/26/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/25/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/24/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/23/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/22/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/21/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/20/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/19/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/18/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/17/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/16/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/15/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/14/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/13/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/12/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/11/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/10/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/9/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/8/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/7/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/6/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/5/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/4/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/3/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/2/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
11/1/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/31/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/30/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/29/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/28/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/27/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/26/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/25/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/24/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/23/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/22/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/21/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/20/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/19/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/18/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/17/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/16/2018,XMRUSD,123.48,124.02,123.48,124.02,0,0
10/15/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/14/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/13/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/12/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/11/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/10/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/9/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/8/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/7/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/6/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/5/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/4/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/3/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/2/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
10/1/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/30/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/29/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/28/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/27/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/26/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/25/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/24/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/23/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/22/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/21/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/20/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/19/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/18/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/17/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/16/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/15/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/14/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/13/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/12/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/11/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/10/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/9/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/8/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/7/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/6/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/5/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/4/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/3/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/2/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
9/1/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/31/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/30/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/29/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/28/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/27/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/26/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/25/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/24/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/23/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/22/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/21/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/20/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/19/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/18/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/17/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/16/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/15/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/14/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/13/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/12/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/11/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/10/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/9/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/8/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/7/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/6/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/5/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/4/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/3/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/2/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
8/1/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/31/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/30/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/29/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/28/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/27/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/26/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/25/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/24/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/23/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/22/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/21/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/20/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/19/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/18/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/17/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/16/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/15/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/14/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/13/2018,XMRUSD,123.48,123.48,123.48,123.48,0,0
7/12/2018,XMRUSD,124.6,126.19,120.31,123.48,273.43,33299.93
7/11/2018,XMRUSD,120.11,128.82,120.11,124.6,1476.42,182621.67
7/10/2018,XMRUSD,135.4,137.32,120.11,120.11,984.38,123912.66
7/9/2018,XMRUSD,138.39,141.45,135.4,135.4,1506.75,208452.32
7/8/2018,XMRUSD,134.48,138.9,133.14,138.39,259.17,35234.08
7/7/2018,XMRUSD,132.45,134.69,130,134.48,241.22,31961.46
7/6/2018,XMRUSD,139.13,139.13,130.18,132.45,837.93,113250.75
7/5/2018,XMRUSD,138.35,142.01,133.02,139.13,1493.76,204856.95
7/4/2018,XMRUSD,138.24,145.9,136.2,138.35,923.35,130540.84
7/3/2018,XMRUSD,141.11,145.12,136.04,138.24,1265.36,177791.53
7/2/2018,XMRUSD,130.12,143.17,127.41,141.11,1953.76,267638.45
7/1/2018,XMRUSD,130.34,134.86,125.66,130.12,1197.2,154876.88
6/30/2018,XMRUSD,127.64,135,125.71,130.34,957.63,125056.34
6/29/2018,XMRUSD,116,128.4,115,127.64,2116.07,255809.5
6/28/2018,XMRUSD,129.2,133.85,114.32,116,2984.48,372223.53
6/27/2018,XMRUSD,120,130.25,118.34,129.2,747.86,94449.91
6/26/2018,XMRUSD,127.12,130,119.17,120,595.89,74784.04
6/25/2018,XMRUSD,121.81,129.5,120.19,127.12,1939.54,244193.12
6/24/2018,XMRUSD,115.89,124,107.29,121.81,3314.36,376861.21
6/23/2018,XMRUSD,110.09,118.9,109.9,115.89,553.56,63646.28
6/22/2018,XMRUSD,123.6,123.94,106.52,110.09,3354.71,382242.3
6/21/2018,XMRUSD,122.75,124.94,120.57,123.6,1262.14,153165.9
6/20/2018,XMRUSD,125.15,126.54,119.81,122.75,1327.19,162407.82
6/19/2018,XMRUSD,125.77,131,124.6,125.15,346.2,43886.96
6/18/2018,XMRUSD,123.97,129.11,119.63,125.77,883.07,108588.79
6/17/2018,XMRUSD,126.59,126.87,122.71,123.97,269.94,33568.76
6/16/2018,XMRUSD,121.1,128.2,120,126.59,1078.06,134314.7
6/15/2018,XMRUSD,131.81,134,121.1,121.1,1446.31,184109.92
6/14/2018,XMRUSD,121,134.08,117.81,131.81,2685.76,343442.31
6/13/2018,XMRUSD,125.72,126.52,112.74,121,3496.47,411166.98
6/12/2018,XMRUSD,138.12,138.12,120,125.72,2581.38,326663.76
6/11/2018,XMRUSD,138.58,140.44,131.7,138.12,1453.83,195109.69
6/10/2018,XMRUSD,154.36,154.36,131,138.58,3410.52,486865.92
6/9/2018,XMRUSD,158.62,160.36,154.2,154.36,713.64,112478.74
6/8/2018,XMRUSD,164.19,165.71,157.04,158.62,1123.7,180473.46
6/7/2018,XMRUSD,165.71,171.71,162.47,164.19,643.61,107828.13
6/6/2018,XMRUSD,168.29,169.2,161.18,165.71,1237.66,205030.3
6/5/2018,XMRUSD,160,169.89,155.62,168.29,579.33,94390.27
6/4/2018,XMRUSD,168.16,170.1,157.42,160,1982.27,318346.99
6/3/2018,XMRUSD,162.87,177.5,162.87,168.16,815.7,139418.11
6/2/2018,XMRUSD,157,168.12,157,162.87,663.16,108680.6
6/1/2018,XMRUSD,156.85,158.58,152.82,157,481.9,75291.29
5/31/2018,XMRUSD,153.72,161.39,153.23,156.85,677.76,106580.96
5/30/2018,XMRUSD,157.5,161.77,152.61,153.72,636.72,100111.68
5/29/2018,XMRUSD,149.67,166.86,146.56,157.5,2017.05,311324.55
5/28/2018,XMRUSD,164.37,167.71,149.62,149.67,776.54,122061.13
5/27/2018,XMRUSD,163.9,170.75,161.15,164.37,546.05,88901.79
5/26/2018,XMRUSD,163.94,169.29,162.15,163.9,444.1,73357.54
5/25/2018,XMRUSD,171.98,173.54,162.15,163.94,519.51,85579.43
5/24/2018,XMRUSD,170.82,178,160.55,171.98,1913.42,324404.51
5/23/2018,XMRUSD,175.75,179.95,165.65,170.82,1683.6,288993.28
5/22/2018,XMRUSD,197.04,198.7,175.75,175.75,801.49,148797.67
5/21/2018,XMRUSD,204.24,205.09,194.25,197.04,872.49,173839.88
5/20/2018,XMRUSD,195.9,205.5,195.9,204.24,1298.47,259654.98
5/19/2018,XMRUSD,203.58,204.46,195.6,195.9,690.81,138992.72
5/18/2018,XMRUSD,191.43,212,186.16,203.58,925.41,179477.93
5/17/2018,XMRUSD,199.02,203.62,190.46,191.43,550.78,109816.12
5/16/2018,XMRUSD,201.97,203,191.35,199.02,1616.9,317917.77
5/15/2018,XMRUSD,212,218.66,200.15,201.97,2770.02,587390.63
5/14/2018,XMRUSD,208.07,219,194.97,212,2517.19,525693.16
5/13/2018,XMRUSD,202.7,212.07,201.29,208.07,1733.19,355229.18
5/12/2018,XMRUSD,195.9,206,190.07,202.7,955.21,188458.72
5/11/2018,XMRUSD,217.5,217.5,195,195.9,2936.34,600657.61
5/10/2018,XMRUSD,226.2,233.25,216.12,217.5,1114.15,248715.37
5/9/2018,XMRUSD,222.85,233.69,216.51,226.2,1338.15,299150.39
5/8/2018,XMRUSD,232.46,235.3,219.5,222.85,1438.28,324130.85
5/7/2018,XMRUSD,236.62,236.62,220,232.46,4986.22,1134711.51
5/6/2018,XMRUSD,242.69,244,232.01,236.62,1565.19,371723.8
5/5/2018,XMRUSD,243,247.96,238.5,242.69,2512.19,614983.43
5/4/2018,XMRUSD,246.51,250,237.55,243,2021.27,492981.5
5/3/2018,XMRUSD,249.44,257.6,242,246.51,3292.36,820967.9
5/2/2018,XMRUSD,240.19,253,238,249.44,1174.12,287580.34
5/1/2018,XMRUSD,242.5,243,228,240.19,1679.67,392220.73
4/30/2018,XMRUSD,256.67,258.86,237.33,242.5,2696.51,664167.17
4/29/2018,XMRUSD,263.46,263.69,242,256.67,3169.06,794062.78
4/28/2018,XMRUSD,249.99,265,248.68,263.46,2093.64,536576.17
4/27/2018,XMRUSD,266.11,268.96,249.99,249.99,2348.29,610726.18
4/26/2018,XMRUSD,255.6,277.45,247.51,266.11,4294.42,1129421.44
4/25/2018,XMRUSD,293,293,245.8,255.6,7610.63,2015607.32
4/24/2018,XMRUSD,283.16,298,275.71,293,4500.36,1309211.71
4/23/2018,XMRUSD,271,287.98,268.01,283.16,2266.76,629935.69
4/22/2018,XMRUSD,256.62,285,249,271,2380.03,650991.9
4/21/2018,XMRUSD,273,273.09,237.78,256.62,3328.79,849729.65
4/20/2018,XMRUSD,237.5,273,236.24,273,4108.64,1029297.07
4/19/2018,XMRUSD,229.35,238.5,225.16,237.5,3783.63,884885.31
4/18/2018,XMRUSD,193.49,237.62,193.49,229.35,7344.5,1629288.83
4/17/2018,XMRUSD,194,203,192.32,193.49,1861.83,367459.56
4/16/2018,XMRUSD,200,204.52,188.83,194,1959.13,382240.43
4/15/2018,XMRUSD,191.15,205,189.67,200,2057.95,411846.08
4/14/2018,XMRUSD,186.81,199,186.7,191.15,1158.27,222549.75
4/13/2018,XMRUSD,192,202,185.37,186.81,2974.48,578385.6
4/12/2018,XMRUSD,169.78,195,165.5,192,3812.06,688282.1
4/11/2018,XMRUSD,165.65,170.29,163.96,169.78,2109.13,351813.08
4/10/2018,XMRUSD,165,167.99,162.94,165.65,796.03,132181.69
4/9/2018,XMRUSD,174.82,179,161.6,165,1287.68,222928.1
4/8/2018,XMRUSD,169,175.54,168.5,174.82,1083.31,187066.42
4/7/2018,XMRUSD,162.47,173.7,160.38,169,1054.16,178253.11
4/6/2018,XMRUSD,173,175.18,158.96,162.47,1811.57,300510.12
4/5/2018,XMRUSD,168.69,174.65,163.21,173,2308.72,390405.28
4/4/2018,XMRUSD,187.33,188.99,166.01,168.69,1751.21,308935.96
4/3/2018,XMRUSD,176.9,192,176.9,187.33,2151.05,397094.47
4/2/2018,XMRUSD,175.78,180.86,172.65,176.9,730.05,129370.77
4/1/2018,XMRUSD,177.79,181.24,163.1,175.78,1459.27,252206.63
3/31/2018,XMRUSD,171.1,181.31,170.06,177.79,1276.99,225327.71
3/30/2018,XMRUSD,177.54,181.14,161.71,171.1,2909.96,494461
3/29/2018,XMRUSD,196.91,201,173.65,177.54,3320.67,609037.12
3/28/2018,XMRUSD,187.86,201.07,183.91,196.91,1328.23,256496.4
3/27/2018,XMRUSD,194.64,197.22,183.72,187.86,2554.17,483420.37
3/26/2018,XMRUSD,210.1,211.2,186.8,194.64,1373.56,267813.27
3/25/2018,XMRUSD,208.16,213.08,200.67,210.1,1533.19,314368.4
3/24/2018,XMRUSD,214.12,215.4,206.02,208.16,1701.03,359994.63
3/23/2018,XMRUSD,210.91,215.4,195.96,214.12,1546.56,321052.27
3/22/2018,XMRUSD,217.27,225.24,201.48,210.91,2521.29,531797.3
3/21/2018,XMRUSD,223.24,236.72,212.1,217.27,3497.11,785503.55
3/20/2018,XMRUSD,217.44,233.7,203,223.24,3219.62,709499.91
3/19/2018,XMRUSD,209.4,224.66,198.63,217.44,6708.19,1420547.73
3/18/2018,XMRUSD,196,209.4,172.8,209.4,6712.55,1276643.85
3/17/2018,XMRUSD,215,216,192,196,2594.16,524791.99
3/16/2018,XMRUSD,212,221.37,202.5,215,2606.97,553203.53
3/15/2018,XMRUSD,214,225,195,212,6150.01,1286973.67
3/14/2018,XMRUSD,245.2,250.6,204.11,214,4395.93,970904.35
3/13/2018,XMRUSD,257.54,264.21,242.47,245.2,3586.67,894611.44
3/12/2018,XMRUSD,280,286.81,248.07,257.54,3198.51,851651.58
3/11/2018,XMRUSD,254.6,285,244.02,280,2663.3,709553.15
3/10/2018,XMRUSD,284,292.87,250.47,254.6,2430.65,668859.75
3/9/2018,XMRUSD,274.2,284,240,284,7453.73,1950554.33
3/8/2018,XMRUSD,335.2,335.2,273,274.2,11496.91,3461067.88
3/7/2018,XMRUSD,340.57,363.32,315,335.2,7178.57,2418828.6
3/6/2018,XMRUSD,369.63,372.44,336.1,340.57,3698.63,1299573.41
3/5/2018,XMRUSD,368.35,380,355,369.63,3866.12,1425068.72
3/4/2018,XMRUSD,351,369,335,368.35,3351.47,1184683.79
3/3/2018,XMRUSD,344.81,375,340,351,10000.06,3571048.87
3/2/2018,XMRUSD,313,350.17,306.52,344.81,6706.88,2214966.5
3/1/2018,XMRUSD,285.48,314.9,282.66,313,1867.93,561187.29
2/28/2018,XMRUSD,301,305,282,285.48,1059.02,309954.03
2/27/2018,XMRUSD,291.31,308,283.11,301,4036.03,1208578.45
2/26/2018,XMRUSD,276.74,295.93,266.12,291.31,1910.8,544222.9
2/25/2018,XMRUSD,266.13,278.33,261.62,276.74,849,227624.8
2/24/2018,XMRUSD,277.5,290,255.77,266.13,4181.06,1117625.36
2/23/2018,XMRUSD,274.3,293.33,263,277.5,4561.57,1259470.14
2/22/2018,XMRUSD,305,315.44,270.44,274.3,3655.54,1048167.24
2/21/2018,XMRUSD,298.6,328.27,279.5,305,5399.41,1631821.09
2/20/2018,XMRUSD,314.13,318.61,296,298.6,2168.53,668656.46
2/19/2018,XMRUSD,297.19,318.61,287.85,314.13,2531.28,771912.49
2/18/2018,XMRUSD,318.2,321.45,285.12,297.19,4007.18,1200149.78
2/17/2018,XMRUSD,293.62,330.69,288.4,318.2,4338.47,1371073.19
2/16/2018,XMRUSD,295.85,297,275,293.62,2865.39,823877.11
2/15/2018,XMRUSD,274,300.2,260.37,295.85,3064.37,856183.05
2/14/2018,XMRUSD,234.2,274,232,274,3354.65,864278.56
2/13/2018,XMRUSD,248.5,249,228.2,234.2,1016.44,238955.72
2/12/2018,XMRUSD,227.3,252.7,227.3,248.5,890.64,217692.41
2/11/2018,XMRUSD,248.59,248.59,215.35,227.3,3887.41,889577.86
2/10/2018,XMRUSD,257.78,268.1,238.62,248.59,2453.05,626001.6
2/9/2018,XMRUSD,245.56,259,231.19,257.78,3198.55,789154.71
2/8/2018,XMRUSD,205.43,254.52,205.43,245.56,3560.8,815007.8
